"adult","also_known_as","biography","birthday","deathday","gender","homepage","id","imdb_id","known_for_department","name","place_of_birth","popularity","profile_path","success","status_code","status_message"
false,"[""Katarzyna Śmiechowicz-Leconte"",""Kasia A. Leconte""]","","1969-11-25",,1,,645243,"nm0993314","Acting","Katarzyna Śmiechowicz","Łódź, Poland",9.615,"/p87LcGhzw227PskyCYCvCNJte5B.jpg",,,
false,"[]","",,,0,,1950802,,"Acting","Emilie Schindler",,0.6,,,,
false,"[]","",,,0,,1950801,,"Acting","Leopold Rosner",,0.6,,,,
false,"[]","",,,0,,1950800,,"Acting","Leopold Pfefferberg",,0.6,,,,
false,"[]","","1973-09-09",,1,,563592,"nm1622028","Acting","Maria Peszek","Wrocław, dolnośląskie, Polska",3.825,"/k62yJ8DZQOdxFBeYNUyaH6PHS1e.jpg",,,
false,"[]","",,,0,,1950799,,"Acting","Zuzanna Lipiec",,0.629,,,,
false,"[]","",,,0,,1950798,,"Acting","Kamil Krawiec",,1.4,,,,
false,"[]","",,,0,,1950797,,"Acting","Janek Dresner",,1.96,,,,
false,"[]","",,,0,,1950796,,"Acting","Blythe Daniel",,0.6,,,,
false,"[]","",,,1,,1271855,"nm1388533","Acting","Marta Bizoń",,1.96,"/6VX3ptWDxbvgEtcAwGaQVthUZ4h.jpg",,,
false,"[]","",,,1,,1449875,"nm0947685","Acting","Esti Yerushalmi",,5.785,"/ah3XvEkY9AdxRYbBKr2Q7g1ITvc.jpg",,,
false,"[]","",,,0,,1950794,,"Acting","Dorit Seadia",,0.6,,,,
false,"[]","",,,1,,1164910,"nm0411492","Acting","Razia Israeli",,1.438,"/uq7QGpmEk7xAGIu7KfMu44Legec.jpg",,,
false,"[]","","1948-06-27",,2,"http://hubsikramar.net/",1072887,"nm0469425","Acting","Hubert Kramar","Scheibbs, Austria",1.142,,,,
false,"[]","","1962-03-18",,2,"https://www.wolfgangseidenberg.de/",1287142,"nm0782405","Acting","Wolfgang Seidenberg","Siegburg, Germany",1.22,,,,
false,"[]","A German actor known for his very tall stature. He is 196 cm (6 ft 6 inches) tall and is often characterised by bleached blonde hair in his films.

Description above from the Wikipedia article Götz Otto, licensed under CC-BY-SA, full list of contributors on Wikipedia.","1967-10-15",,2,"http://www.goetz-otto.de/",10744,"nm0653248","Acting","Götz Otto","Dietzenbach, Germany",3.718,"/gUIvsX30Uey3KXYA5VYx5XvcRqf.jpg",,,
false,"[]","","1963-01-01",,2,,567802,"nm0771665","Acting","Michael Schiller","Hannover, Germany",2.164,,,,
false,"[]","",,,0,,1950793,,"Acting","Alexander Buczolich",,1.22,,,,
false,"[]","","1950-01-01",,2,"http://www.georges-kern.net/",238212,"nm0449452","Acting","Georges Kern","Salzburg, Austria",0.84,"/7FC5HXOPhJ4N01jbU3utmBeBLQj.jpg",,,
false,"[]","","1953-05-06",,2,,134469,"nm0834708","Acting","Alexander Strobele","Wien, Austria",0.706,"/tEodrYGHXogKlrQgUIHdHD1z1FY.jpg",,,
false,"[""Edward Lubaszenko"",""Edward Linde""]","","1939-08-23",,2,,588931,,"Acting","Edward Linde-Lubaszenko","Białystok, Polska",0.93,"/zLK8oWTCkvEbFTnVg7r0qGy3LVL.jpg",,,
false,"[]","",,,0,,1950792,,"Acting","Hans Rosner",,0.6,,,,
false,"[]","",,,0,,1950791,,"Acting","Danny Marcu",,0.98,,,,
false,"[]","",,,0,,1950790,,"Acting","Alicja Kubaszewska",,0.6,,,,
false,"[""Dominika Bednarczyk-Krzyżowska""]","","1972-05-17",,1,,1703732,"nm0066111","Acting","Dominika Bednarczyk","Kraków, małopolskie, Polska",0.728,"/diBBx9jaUKKY2VMmVKHIMDjfj28.jpg",,,
false,"[]","",,,0,,1950789,,"Acting","Agnieszka Korzeniowska",,0.6,,,,
false,"[]","",,,0,,1950788,,"Acting","Ravit Ferera",,0.6,,,,
false,"[]","",,,0,,1950787,,"Acting","Lidia Wyrobiec-Bank",,0.6,,,,
false,"[]","","1971-12-11",,2,,1140840,,"Acting","Sebastian Konrad","Oborniki Wielkopolskie, Wielkopolskie, Polska",1.4,"/l84cLcAhgdBb0N6YcTbgnWZeqqW.jpg",,,
false,"[]","Thomas Morris is an Austrian stage, film and television actor and published author. He studied acting at the Franz Schubert-Conservatory in Vienna, Austria.","1966-05-21",,2,"http://www.thomas-morris.de",40224,"nm0004623","Acting","Thomas Morris","Vienna, Austria",2.093,"/5wFMGMbPs15tbwIulOkANsANeWx.jpg",,,
false,"[]","",,,0,,1950785,,"Acting","Lech Niebielski",,0.6,,,,
false,"[]","",,,0,,1950783,,"Acting","Piotr Kadlcik",,0.6,,,,
false,"[""Ryszard Radwanski""]","","1953-02-11","2019-12-20",2,,1176618,"nm0705922","Acting","Ryszard Radwański","Wrocław, dolnośląskie, Polska",1.4,"/sjnKN2bvwnlskHJ3dvQ0SQUBCvM.jpg",,,
false,"[]","",,,2,,1950780,"nm0803827","Acting","Sebastian Skalski",,0.6,,,,
false,"[]","​From Wikipedia, the free encyclopedia.

Maja Ostaszewska  (born September 3, 1972) is a Polish actress.

She was born in Kraków, the daughter of Polish musician Jacek Ostaszewski. She started her acting training in her native Kraków and later graduated from PWST, in 1996. She has since acted mostly on Teatr Rozmaitości in Warsaw, working with well-known Polish directors such as Krystian Lupa, Krzysztof Warlikowski and Grzegorz Jarzyna.

In 1993, during her acting training, she played a small role in Steven Spielberg's Schindler's List. Although her actual real film debut was in 1997, with the TV movie Przystań. For this role, she received the Best Actress Award at the Polish Film Festival held in Gdynia in 1998.

Ostaszewska recently played one of the main characters in Academy Award nominated Andrzej Wajda's Katyń.

Description above from the Wikipedia article Maja Ostaszewska (b. 10 April 1966 in Radzymin) is a Polish movie and stage actor., licensed under CC-BY-SA, full list of contributors on Wikipedia","1972-09-03",,1,,82312,"nm0652292","Acting","Maja Ostaszewska"," Kraków, Malopolskie, Poland",2.302,"/1d1QZzGSTfCX9zZHqG4ST8N3mj3.jpg",,,
false,"[]","","1957-01-01",,1,,1950777,,"Acting","Hanna Kossowska",,0.6,"/s9YGRAaXTwG3jHtkNrKH0CjQ5Ok.jpg",,,
false,"[]","",,,0,,1950775,,"Acting","Jacek Lenczowski",,0.6,,,,
false,"[]","","1972-01-30",,2,,1913580,"nm0473112","Acting","Radosław Krzyżowski","Kluczbork, Opolskie, Poland",0.6,"/12WItwkgkPAMYbrdLDYNlT2RyFZ.jpg",,,
false,"[]","",,,0,,1881651,,"Acting","Maciej Winkler",,0.694,"/hEsdPvR9v3ejW3wfU0qzR1jfFPI.jpg",,,
false,"[]","","1944-01-01",,2,,1950774,,"Acting","Dirk Bender","Quedlinburg, Germany",0.98,,,,
false,"[]","",,,0,,1950773,,"Acting","Dariusz Szymaniak",,0.6,,,,
false,"[]","","1928-09-13","1998-04-14",2,,1495473,"nm0755984","Acting","Jerzy Sagan","Kraków, Poland",1.374,,,,
false,"[]","","1927-08-13","2021-04-19",1,,1201212,"nm0267336","Acting","Ruth Farhi","Vienna, Austria",0.6,,,,
false,"[]","",,,0,,1950772,,"Acting","Lucyna Zabawa",,2.17,,,,
false,"[]","","1960-09-26",,1,,1880661,,"Acting","Etl Szyc","Lublin, lubelskie, Polska",0.6,"/4QTgHxhmheek4QR5dHjJVILBhYE.jpg",,,
false,"[]","",,,0,,1950771,,"Acting","Sigurd Bemme",,0.6,,,,
false,"[]","","1963-01-18",,2,,1907883,"nm0281374","Acting","Peter Flechtner",,0.6,,,,
false,"[]","","1951-03-03",,2,,1366124,"nm0543876","Acting","Wilhelm Manske","Passau, Germany",0.639,,,,
false,"[]","","1913-02-15","2014-01-22",2,,70509,"nm0074918","Acting","Martin Bergmann",,1.621,"/ke0hhjB88Rt9znMd29lKUsi3NGv.jpg",,,
false,"[]","","1949-01-15",,2,,1140804,"nm0464582","Acting","Wiesław Komasa","Wiśnicz, Polska",3.063,"/fdE7QatFK7MEoVxQOT0CYMOHEzC.jpg",,,
false,"[]","","1954-10-20",,2,,1139843,"nm0432907","Acting","Jan Jurewicz","Szczecin, Polska",0.848,"/v6vurlh0AscAxRdri1kbqsWycT3.jpg",,,
false,"[""Агнешка Вагнер""]","Agnieszka Wagner is a Polish actress. She has appeared in more than fifty films since 1989.","1970-12-17",,1,,131237,"nm0905777","Acting","Agnieszka Wagner","Warsaw, Mazowieckie, Poland",11.085,"/7xiw6a4QNAMx9u9yQ2duEHqsHpm.jpg",,,
false,"[]","","1980-11-15",,1,,1950769,,"Acting","Anemona Knut","Warszawa, Polska",1.96,"/xNoErjlJi2B1D24SsMVwgRsMJi3.jpg",,,
false,"[]","","1971-03-20",,1,,572358,"nm0472650","Acting","Agnieszka Krukówna","Chorzów, Slaskie, Poland",4.946,"/aZq2mxFdCzAwg4FFMZjK6mJ9AXG.jpg",,,
false,"[]","",,,2,,1540798,"nm0937055","Acting","Dieter Witting",,1.708,,,,
false,"[]","","1969-03-08",,2,,1950767,,"Acting","Marcin Grzymowicz","Warszawa, Mazowieckie, Polska",0.84,"/1jf3dnPJC6G6elF3zLm6ajvHDzd.jpg",,,
false,"[""Zbigniew Kozlowski""]","",,,2,,1950766,,"Acting","Zbigniew Kozłowski",,1.96,"/ks6VkjwRQKQTgXXgWF3i5l8G2xB.jpg",,,
false,"[]","",,,0,,1950765,,"Acting","Marek Wrona",,0.6,,,,
false,"[]","","1960-07-16",,0,,1138273,"nm0650192","Acting","Maciej Orłoś","Warsaw, Mazowieckie, Poland",1.38,,,,
false,"[""Ossi Ragheb"",""Ossie Ragheb""]","","1926-05-11",,2,,150797,"nm0706486","Acting","Osman Ragheb","Nablus, Palestine",2.254,,,,
false,"[""Yoakhim Paul Assbek"",""Joachim Paul Assboeck"",""Joachim Assboeck"",""Joachim P. Assböck"",""Joachim-Paul Assböck"",""Joachim Assböck"",""Paul Assböck"",""Joachim P. Asspöck""]","","1965-10-26",,2,"http://www.assboeck.de/",51651,"nm0039784","Acting","Joachim Paul Assböck","Cologne, Germany",1.084,"/dR5xVd4z7LtkUwpLn9ks92z1cqU.jpg",,,
false,"[""피오트르 치르부스""]","Piotr Cyrwus is a Polish stage, film and television actor.","1961-06-20",,2,,1041803,"nm0194305","Acting","Piotr Cyrwus","Nowy Targ, Małopolskie, Poland",3.063,"/w37RRXIQq4xSwKW1MxPuFC4PXpH.jpg",,,
false,"[""Alexander G.Held""]","Gerald Alexander Held (born 19 October 1958) is a German actor. He is internationally best known for his historical depictions, as Walther Hewel in the 2004 film Der Untergang, Robert Mohr in the 2005 film Sophie Scholl - Die letzten Tage and as state prosecutor Siegfried Buback in the 2008 film Der Baader Meinhof Komplex.

During his school years, Held was a solo singer of the Regensburger Domspatzen, and played football for TSV 1860 München, winning five youth championships. He finished his acting training at the Otto Falckenberg School of the Performing Arts in Munich, and then joined the Munich Kammerspiele. Further engagements at the Staatsschauspiel Hannover, the Freien Volksbühne Berlin, the Theater Basel, and the Salzburg Festival followed.

In 1993, Held was cast by director Klaus Emmerich in Morlock in his first television film role. Since then he has appeared in numerous cinema and TV productions, including Steven Spielberg's Schindler's List, Marc Rothemund's Sophie Scholl - The Last Days, and Oliver Hirschbiegel's Downfall. In the Sat.1 series Der Bulle von Tölz with Ottfried Fischer, he played a Social Democratic Party of Germany Bundestag member, who mostly has to look after his opponents in the ""Bavarian Unity Party"".

In 2007, he starred alongside Iris Berben as the greedy villain Heinrich von Strahlberg in the two-part TV film Afrika, mon amour. In 2008, he played Alois Kugler, the opponent of Brandner Kaspar, in the film of the same name, directed by Joseph Vilsmaier. In 2009, he played the politically tactical abbot Kuno in the Margarethe von Trottas film Vision alongside Barbara Sukowa, Heino Ferch, and Hannah Herzsprung, and in the same year, he was seen in Sönke Wortmann's Pope Joan as the Frankish Emperor Lothar I. In 2010, he played the Attorney General Dr. Sasse alongside Ulrich Tukur in Dieter Wedel's two-part TV film Greed. Since 2010, he has starred in the crime series Stralsund as the head commissioner Karl Hidde. Since 2014, he has played the lead role of head commissioner Ludwig Schaller in the crime series München Mord.

Held's father was actor José Held, who died in 1974. From December 2005, Held was married to German actress Patricia Gräfin Fugger von Babenhausen (1961–2014).

Source: Article ""Alexander Held"" from Wikipedia in english, licensed under CC-BY-SA 3.0.","1958-10-19",,2,,21743,"nm0374901","Acting","Alexander Held","Munich, Germany",1.62,"/6Cv257bpembDgswcSTwXg1AWnaI.jpg",,,
false,"[]","","1948-05-01",,2,,1083400,"nm0401291","Acting","Tadeusz Huk","Kraków, Malopolskie, Poland",2.383,"/yKvSV5JaeZT2VXyxVvUEhE7r3Am.jpg",,,
false,"[]","From Wikipedia, the free encyclopedia

Martin Semmelrogge (born 8 December 1955, Boll-Eckwälden, Bad Boll, Germany) is a German actor, best known for his role as the comical 2WO (1st Lieutenant/Second Watch Officer) in the film Das Boot. He is the brother of former actor Joachim Bernhard, who appeared in Das Boot as the religious sailor.

Like many of his Das Boot co-stars, Semmelrogge went on to have a successful career in the German cinema.","1955-12-08",,2,,4924,"nm0783847","Acting","Martin Semmelrogge","Bad Boll, Germany",4.579,"/5xBjt9XFopDwyslWrS2NbsoPiUZ.jpg",,,
false,"[]","","1957-09-20",,2,,1138295,"nm0214076","Acting","Tomasz Dedek","Rawa Mazowiecka, Polska",0.84,"/qsc9n4dQ6afSVOrFi4eCJgCc2VQ.jpg",,,
false,"[]","",,,0,,1950761,,"Acting","Jacek Pulanecki",,0.6,,,,
false,"[]","",,,0,,134477,"nm0032303","Acting","Peter Appiano",,0.6,,,,
false,"[]","","1953-05-03",,2,,3738,"nm0125379","Acting","Haymon Maria Buttinger","Wien, Austria",3.347,"/hBpdnFZYcKxqvpZaoGwWUC1ADxw.jpg",,,
false,"[]","Olaf Sergiusz Linde-Lubaszenko (born 6 December 1968 in Wrocław) is a Polish actor and film director. He is the son of Edward Linde-Lubaszenko, who is an actor of German and Swedish descent and Asja Łamtiugina, a Russian actress.

Olaf Lubaszenko starred in films by Krzysztof Kieślowski, Barbara Sass, Władysław Pasikowski, Janusz Majewski, Juliusz Machulski and others.","1968-12-06",,2,,107571,"nm0523821","Acting","Olaf Lubaszenko","Wrocław, Poland",4.925,"/sWWcetTVDT4px4eXPsSyKaITTqU.jpg",,,
false,"[]","","1936-10-02",,2,,1151168,"nm0107014","Acting","Stanisław Brejdygant","Warszawa, Polska",1.932,"/bfd6MAWD2OFDr7Dmg8tQ7TqRdlE.jpg",,,
false,"[""그제고시 다미엥츠키""]","","1967-11-15",,2,,1065359,"nm0198812","Acting","Grzegorz Damięcki","Warszawa, Poland",5.619,"/aDiRYd82QUT1E2dS8AghJd2wH8Q.jpg",,,
false,"[]","","1943-07-01","2008-06-23",2,,1138906,"nm0322882","Acting","Marian Glinka","Warszawa, Polska",1.4,"/t5vAHeZmN48NtgSp9MI5kTmnqnc.jpg",,,
false,"[]","",,,0,,1950757,,"Acting","Andrzej Welminski",,0.6,,,,
false,"[]","","1959-04-10",,2,,4936,"nm0293695","Acting","Jochen Nickel","Witten, Germany",2.955,"/mVNh33yMHoTneAF2OrsC4nvwBGL.jpg",,,
false,"[]","From Wikipedia, the free encyclopedia

Erwin Alois Robert Leder (born 30 July 1951 in St. Pölten, Lower Austria, Austria) is an Austrian actor. He is best known for his role as Chief Mechanic Johann in Das Boot, a 1981 feature film directed by Wolfgang Petersen about a mission of one World War II U-boat and its crew.

In 2003, Leder appeared as the lycan scientist Singe in the gothic horror/action film Underworld. He reprised his role in the sequel in a brief cameo as a corpse.","1951-07-30",,2,"http://www.erwin-leder.com/",3970,"nm0496441","Acting","Erwin Leder","St. Pölten, Austria",6.938,"/4V6ewUr0KAMl8C2xvWvg8JPjsab.jpg",,,
false,"[""Michael Hoffmann""]","","1943-02-25",,2,,1587013,"nm0389222","Acting","Michael Z. Hoffmann","Munich, Germany",0.611,,,,
false,"[""Eugeniusz Priwiezieńcew"",""Z. Priwieziencew""]","","1946-08-17","2005-07-08",2,,37354,"nm0698178","Acting","Eugeniusz Priwieziencew","Gdańsk, pomorskie, Polska",0.6,"/kYaBIhdca5yVWT9m1EgaXNmchHD.jpg",,,
false,"[""Artus M. Matthiessen"",""Artus Maria Matthiessen""]","","1950-01-01",,2,,1303981,"nm0560246","Acting","Artus-Maria Matthiessen",,1.614,,,,
false,"[]","",,,0,,1950744,,"Acting","Beata Rybotycka",,1.708,,,,
false,"[]","Geno Lechner was born in 1965 in Germany. She is an actress, known for Gesches Gift (1997), La lista de Schindler (1993) and Amada inmortal (1994)","1965-01-01",,1,,575906,"nm0496087","Acting","Geno Lechner","Germany",3.35,"/k36Ly4rBrwkoMDZiilPMs2DuK5F.jpg",,,
